Sequence ID	Cascade-Cluster-ID	Single-Step-Cluster-ID				Single-Step-Sequence ID	Single-Step-Cluster ID
17305	13802	13802				17305	13802
17306	13802	13802				17306	13802
17307	13802	13802				17307	13802
17308	13802	13802				17308	13802
17309	13802	13802				17309	13802
17310	13802	13802				17310	13802
17311	13802	13802				17311	13802
17312	13802	13802				17312	13802
17313	13802	13802				17313	13802
17314	13802	13802				17314	13802
17315	13802	47925				17315	47925
17316	13802	13802				17316	13802
17317	13802	13802				17317	13802
17318	13802	13802				17318	13802
17319	13802	13802				17319	13802
17320	13802	13802				17320	13802
17321	13802	13802				17321	13802
17322	13802	13802				17322	13802
17323	13802	13802				17323	13802
17324	13802	13802				17324	13802
17325	13802	13802				17325	13802
17326	13802	13802				17326	13802
17327	13802	13802				17327	13802
17328	13802	13802				17328	13802
17329	13802	13802				17329	13802
17330	13802	13802				17330	13802
17331	13802	13802				17331	13802
17332	13802	13802				17332	13802
17333	13802	13802				17333	13802
17334	13802	13802				17334	13802
17335	13802	13802				17335	13802
17336	13802	13802				17336	13802
17337	13802	13802				17337	13802
17338	13802	13802				17338	13802
17339	13802	13802				17339	13802
17340	13802	13802				17340	13802
17341	13802	13802				17341	13802
17342	13802	13802				17342	13802
17343	13802	13802				17343	13802
17344	13802	13802				17344	13802
17345	13802	13802				17345	13802
17346	13802	13802				17346	13802
17347	13802	13802				17347	13802
17348	13802	13802				17348	13802
17349	13802	13802				17349	13802
17350	13802	13802				17350	13802
17351	13802	13802				17351	13802
17352	13802	13802				17352	13802
17353	13802	13802				17353	13802
17354	13802	13802				17354	13802
17355	13802	13802				17355	13802
17356	13802	13802				17356	13802
17357	13802	13802				17357	13802
17358	13802	13802				17358	13802
17359	13802	13802				17359	13802
17360	13802	13802				17360	13802
17361	13802	13802				17361	13802
17362	13802	13802				17362	13802
17363	13802	13802				17363	13802
17364	13802	13802				17364	13802
17365	13802	13802				17365	13802
17366	13802	13802				17366	13802
17367	13802	13802				17367	13802
17368	13802	13802				17368	13802
17369	13802	13802				17369	13802
17370	13802	13802				17370	13802
17371	13802	13802				17371	13802
17372	13802	13802				17372	13802
17373	13802	13802				17373	13802
17374	13802	13802				17374	13802
17375	13802	13802				17375	13802
17376	13802	13802				17376	13802
17377	13802	13802				17377	13802
17378	13802	13802				17378	13802
17379	13802	13802				17379	13802
17380	13802	13802				17380	13802
17381	13802	13802				17381	13802
17382	13802	13802				17382	13802
17383	13802	13802				17383	13802
17384	13802	13802				17384	13802
17385	13802	13802				17385	13802
17386	13802	13802				17386	13802
17387	13802	13802				17387	13802
17388	13802	13802				17388	13802
17389	13802	13802				17389	13802
17390	13802	13802				17390	13802
17391	13802	13802				17391	13802
17392	13802	13802				17392	13802
17393	13802	13802				17393	13802
17394	13802	13802				17394	13802
17395	13802	13802				17395	13802
17396	13802	13802				17396	13802
17397	13802	13802				17397	13802
17398	13802	13802				17398	13802
17399	13802	13802				17399	13802
17400	13802	13802				17400	13802
17401	13802	13802				17401	13802
17402	13802	13802				17402	13802
17403	13802	13802				17403	13802
17404	13802	13802				17404	13802
17405	13802	13802				17405	13802
17406	13802	13802				17406	13802
17407	13802	13802				17407	13802
17408	13802	13802				17408	13802
17409	13802	13802				17409	13802
17410	13802	13802				17410	13802
17411	13802	13802				17411	13802
17412	13802	13802				17412	13802
17413	13802	13802				17413	13802
17414	13802	13802				17414	13802
17415	13802	13802				17415	13802
17416	13802	13802				17416	13802
17417	13802	13802				17417	13802
17418	13802	13802				17418	13802
17419	13802	13802				17419	13802
17420	13802	13802				17420	13802
17421	13802	13802				17421	13802
17422	13802	13802				17422	13802
17423	13802	13802				17423	13802
17424	13802	13802				17424	13802
17425	13802	13802				17425	13802
17426	13802	13802				17426	13802
17427	13802	13802				17427	13802
17428	13802	13802				17428	13802
17429	13802	13802				17429	13802
17430	13802	13802				17430	13802
17431	13802	13802				17431	13802
17432	13802	13802				17432	13802
17433	13802	13802				17433	13802
17434	13802	13802				17434	13802
17435	13802	13802				17435	13802
17436	13802	13802				17436	13802
17437	13802	13802				17437	13802
17438	13802	13802				17438	13802
17439	13802	13802				17439	13802
17440	13802	13802				17440	13802
17441	13802	13802				17441	13802
17442	13802	13802				17442	13802
17443	13802	13802				17443	13802
17444	13802	13802				17444	13802
17445	13802	13802				17445	13802
17446	13802	13802				17446	13802
17447	13802	13802				17447	13802
17448	13802	13802				17448	13802
17449	13802	13802				17449	13802
17450	13802	13802				17450	13802
17451	13802	13802				17451	13802
17452	13802	13802				17452	13802
17453	13802	13802				17453	13802
17454	13802	13802				17454	13802
17455	13802	13802				17455	13802
17456	13802	13802				17456	13802
17457	13802	13802				17457	13802
17458	13802	13802				17458	13802
17459	13802	13802				17459	13802
17460	13802	13802				17460	13802
17461	13802	13802				17461	13802
17462	13802	13802				17462	13802
17463	13802	13802				17463	13802
17464	13802	13802				17464	13802
17465	13802	13802				17465	13802
17466	13802	13802				17466	13802
17467	13802	13802				17467	13802
17468	13802	13802				17468	13802
17469	13802	13802				17469	13802
17470	13802	13802				17470	13802
17471	13802	13802				17471	13802
17472	13802	13802				17472	13802
17473	13802	13802				17473	13802
17474	13802	13802				17474	13802
17475	13802	13802				17475	13802
17476	13802	13802				17476	13802
17477	13802	13802				17477	13802
17478	13802	13802				17478	13802
17479	13802	13802				17479	13802
17480	13802	13802				17480	13802
17481	13802	13802				17481	13802
17482	13802	13802				17482	13802
17483	13802	13802				17483	13802
17484	13802	13802				17484	13802
17485	13802	13802				17485	13802
17486	13802	13802				17486	13802
17487	13802	13802				17487	13802
17488	13802	13802				17488	13802
17489	13802	13802				17489	13802
17490	13802	13802				17490	13802
17491	13802	13802				17491	13802
17492	13802	13802				17492	13802
17493	13802	13802				17493	13802
17494	13802	13802				17494	13802
17495	13802	13802				17495	13802
17496	13802	13802				17496	13802
17497	13802	13802				17497	13802
17498	13802	13802				17498	13802
17499	13802	13802				17499	13802
17500	13802	13802				17500	13802
17501	13802	13802				17501	13802
17502	13802	13802				17502	13802
17503	13802	13802				17503	13802
17504	13802	13802				17504	13802
17505	13802	13802				17505	13802
17506	13802	13802				17506	13802
17507	13802	13802				17507	13802
17508	13802	13802				17508	13802
17509	13802	13802				17509	13802
17510	13802	13802				17510	13802
17511	13802	13802				17511	13802
17512	13802	13802				17512	13802
17513	13802	13802				17513	13802
17514	13802	13802				17514	13802
17515	13802	13802				17515	13802
17516	13802	13802				17516	13802
17517	13802	13802				17517	13802
17518	13802	13802				17518	13802
17519	13802	13802				17519	13802
17520	13802	13802				17520	13802
17521	13802	13802				17521	13802
17522	13802	13802				17522	13802
17523	13802	13802				17523	13802
17524	13802	13802				17524	13802
17525	13802	13802				17525	13802
17526	13802	13802				17526	13802
17527	13802	13802				17527	13802
17528	13802	13802				17528	13802
17529	13802	13802				17529	13802
17530	13802	13802				17530	13802
17531	13802	13802				17531	13802
17532	13802	13802				17532	13802
17533	13802	13802				17533	13802
17534	13802	13802				17534	13802
17535	13802	13802				17535	13802
17536	13802	13802				17536	13802
17537	13802	13802				17537	13802
17538	13802	13802				17538	13802
17539	13802	13802				17539	13802
17540	13802	13802				17540	13802
17541	13802	13802				17541	13802
17542	13802	13802				17542	13802
17543	13802	13802				17543	13802
17544	13802	13802				17544	13802
17545	13802	13802				17545	13802
17546	13802	13802				17546	13802
17547	13802	13802				17547	13802
17548	13802	13802				17548	13802
17549	13802	13802				17549	13802
17550	13802	13802				17550	13802
17551	13802	13802				17551	13802
17552	13802	13802				17552	13802
17553	13802	13802				17553	13802
17554	13802	13802				17554	13802
17555	13802	13802				17555	13802
17556	13802	13802				17556	13802
17557	13802	13802				17557	13802
17558	13802	13802				17558	13802
17559	13802	13802				17559	13802
17560	13802	13802				17560	13802
17561	13802	13802				17561	13802
17562	13802	13802				17562	13802
17563	13802	13802				17563	13802
17564	13802	13802				17564	13802
17565	13802	13802				17565	13802
17566	13802	13802				17566	13802
17567	13802	13802				17567	13802
17568	13802	13802				17568	13802
17569	13802	13802				17569	13802
17570	13802	13802				17570	13802
17571	13802	13802				17571	13802
17572	13802	13802				17572	13802
17573	13802	13802				17573	13802
17574	13802	13802				17574	13802
17575	13802	13802				17575	13802
17576	13802	13802				17576	13802
17577	13802	13802				17577	13802
17578	13802	13802				17578	13802
17579	13802	13802				17579	13802
17580	13802	13802				17580	13802
17581	13802	13802				17581	13802
17582	13802	13802				17582	13802
17583	13802	13802				17583	13802
17584	13802	13802				17584	13802
17585	13802	13802				17585	13802
17586	13802	13802				17586	13802
17587	13802	13802				17587	13802
17588	13802	13802				17588	13802
17589	13802	13802				17589	13802
17590	13802	13802				17590	13802
17591	13802	13802				17591	13802
17592	13802	13802				17592	13802
17593	13802	13802				17593	13802
17594	13802	13802				17594	13802
17595	13802	13802				17595	13802
17596	13802	13802				17596	13802
17597	13802	13802				17597	13802
17598	13802	13802				17598	13802
17599	13802	13802				17599	13802
17600	13802	13802				17600	13802
17601	13802	13802				17601	13802
17602	13802	13802				17602	13802
17603	13802	13802				17603	13802
17604	13802	13802				17604	13802
17605	13802	13802				17605	13802
17606	13802	13802				17606	13802
17607	13802	13802				17607	13802
17608	13802	13802				17608	13802
17609	13802	13802				17609	13802
17610	13802	13802				17610	13802
17611	13802	13802				17611	13802
17612	13802	13802				17612	13802
17613	13802	13802				17613	13802
17614	13802	13802				17614	13802
17615	13802	13802				17615	13802
17616	13802	13802				17616	13802
17617	13802	13802				17617	13802
17618	13802	13802				17618	13802
17619	13802	13802				17619	13802
17620	13802	13802				17620	13802
17621	13802	13802				17621	13802
17622	13802	13802				17622	13802
17623	13802	13802				17623	13802
17624	13802	13802				17624	13802
17625	13802	13802				17625	13802
17626	13802	13802				17626	13802
17627	13802	13802				17627	13802
17628	13802	13802				17628	13802
17629	13802	13802				17629	13802
17630	13802	13802				17630	13802
17631	13802	13802				17631	13802
17632	13802	13802				17632	13802
17633	13802	13802				17633	13802
17634	13802	13802				17634	13802
17635	13802	13802				17635	13802
17636	13802	13802				17636	13802
17637	13802	13802				17637	13802
17638	13802	13802				17638	13802
17639	13802	13802				17639	13802
17640	13802	13802				17640	13802
17641	13802	13802				17641	13802
17642	13802	13802				17642	13802
17643	13802	13802				17643	13802
17644	13802	13802				17644	13802
17645	13802	13802				17645	13802
17646	13802	13802				17646	13802
17647	13802	13802				17647	13802
17648	13802	13802				17648	13802
17649	13802	13802				17649	13802
17650	13802	13802				17650	13802
17651	13802	13802				17651	13802
17652	13802	13802				17652	13802
17653	13802	13802				17653	13802
17654	13802	13802				17654	13802
17655	13802	13802				17655	13802
17656	13802	13802				17656	13802
17657	13802	13802				17657	13802
17658	13802	13802				17658	13802
17659	13802	13802				17659	13802
17660	13802	13802				17660	13802
17661	13802	13802				17661	13802
17662	13802	13802				17662	13802
17663	13802	13802				17663	13802
17664	13802	13802				17664	13802
17665	13802	13802				17665	13802
17666	13802	13802				17666	13802
17667	13802	13802				17667	13802
17668	13802	13802				17668	13802
17669	13802	13802				17669	13802
17670	13802	13802				17670	13802
17671	13802	13802				17671	13802
17672	13802	13802				17672	13802
17673	13802	13802				17673	13802
17674	13802	13802				17674	13802
17675	13802	13802				17675	13802
17676	13802	13802				17676	13802
17677	13802	13802				17677	13802
17678	13802	13802				17678	13802
17679	13802	13802				17679	13802
17680	13802	13802				17680	13802
17681	13802	13802				17681	13802
17682	13802	13802				17682	13802
17683	13802	13802				17683	13802
17684	13802	13802				17684	13802
17685	13802	13802				17685	13802
17686	13802	13802				17686	13802
17687	13802	13802				17687	13802
17688	13802	13802				17688	13802
17689	13802	13802				17689	13802
17690	13802	13802				17690	13802
17691	13802	13802				17691	13802
17692	13802	13802				17692	13802
17693	13802	13802				17693	13802
17694	13802	13802				17694	13802
17695	13802	13802				17695	13802
17696	13802	13802				17696	13802
17697	13802	13802				17697	13802
17698	13802	13802				17698	13802
17699	13802	13802				17699	13802
